id,niche,company,url,country,email,category,status,audit_json,subject,body,first_seen,sent_at,followup_at,notes
6961cd9869,dental_tourism,Dental Veneers Bucharest,https://medicalholidaysabroad.com,,,Dental & aesthetic clinics selling to UK/IE patients,no_email,,,,2026-08-15T11:58:01+00:00,,,via: dental tourism Bucharest veneers UK patients
aa6f38ac57,dental_tourism,Turkey Teeth in UK DCI Dental Clinic,https://dcidentalclinic.com,,,Dental & aesthetic clinics selling to UK/IE patients,no_email,,,,2026-08-15T11:58:01+00:00,,,via: dental tourism Bucharest veneers UK patients
bec784b89c,eu_b2b_saas,Best Logistics Software,https://softwareadvice.co.uk,,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
b6956ed55f,eu_b2b_saas,Best Logistics Software for Small Business Needs » Track-POD,https://track-pod.com,,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
e316bbb67e,eu_b2b_saas,Logistics Software,https://getapp.co.uk,,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
dad297d279,eu_b2b_saas,20 Best Logistics Software in UK (Jul 2026),https://softwaresuggest.com,RO,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
baa83f755a,eu_b2b_saas,Best Logistics Software for Small Businesses,https://blog.shipperguide.com,ES,sales@loadsmart.com,UK & Romanian B2B SaaS (seed to series B),audited,"{""asked"": 4, ""answers"": 4, ""visible_in"": 2, ""visibility_pct"": 50, ""competitors_named"": [""excluding 'Best Logistics Software for Small Businesses'"", ""in a comma-separated list:\n\nSalesforce"", ""HubSpot"", ""Zoho CRM"", ""Pipedrive"", ""Trello""], ""verdict"": ""visible"", ""per_prompt"": [{""prompt"": ""What is the best software for UK & Romanian B2B SaaS (seed to series B)?"", ""answers"": 1, ""visible"": 0, ""sample"": ""For UK and Romanian B2B SaaS startups, especially in the seed to series B stage, there are several software options that can support their growth. Here are a few recommendations:\n\n1. **Salesforce**: A leading CRM (Customer Relationship Management) platform that can help with sales, marketing, and customer service automation. Salesforce offers a range of plans, including a free trial, making it acc""}, {""prompt"": ""Compare Best Logistics Software for Small Businesses to its top alternatives."", ""answers"": 1, ""visible"": 1, ""sample"": ""As a helpful assistant, I'll provide you with a comparison of some of the best logistics software for small businesses, along with their top alternatives.\n\n**Top Logistics Software for Small Businesses:**\n\n1. **ShipStation**: A popular choice among small businesses, ShipStation offers a user-friendly interface, real-time tracking, and integrations with major carriers like UPS, FedEx, and USPS.\n2. ""}, {""prompt"": ""What does Best Logistics Software for Small Businesses cost?"", ""answers"": 1, ""visible"": 0, ""sample"": ""Choosing the right logistics software for small businesses can be a challenge, but I'm here to help.\n\nThere are several logistics software options available that cater to small businesses, and their pricing can vary depending on the specific features, scalability, and support required. Here are a few options:\n\n1. **ShipStation**: ShipStation is a popular logistics software that offers a free trial""}, {""prompt"": ""Who is Best Logistics Software for Small Businesses best for and what are the downsides?"", ""answers"": 1, ""visible"": 1, ""sample"": ""There are several logistics software options available for small businesses, and the best one for you will depend on your specific needs and requirements. Here are a few popular options:\n\n1. **TradeGecko**: TradeGecko is a cloud-based logistics software that is well-suited for small to medium-sized businesses. It offers features such as order management, inventory management, and shipping integrat""}]}",,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
ca87c899b3,eu_b2b_saas,Top 8 Logistics Software Solutions for SMBs: How to Choose the Right One,https://routific.com,PL,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:53+00:00,,,via: logistics software UK SMB pricing
22bb8552fa,eu_b2b_saas,"Top startups in Construction SaaS in United Kingdom (Jan, 2026)",https://tracxn.com,FR,hi@tracxn.com,UK & Romanian B2B SaaS (seed to series B),blocked_country,"{""asked"": 4, ""answers"": 4, ""visible_in"": 3, ""visibility_pct"": 75, ""competitors_named"": [""Asana"", ""Trello"", ""HubSpot CRM"", ""FreshBooks"", ""Marketo"", ""Freshdesk""], ""verdict"": ""visible"", ""per_prompt"": [{""prompt"": ""What is the best software for UK & Romanian B2B SaaS (seed to series B)?"", ""answers"": 1, ""visible"": 0, ""sample"": ""When it comes to choosing the best software for UK and Romanian B2B SaaS (seed to series B) companies, there are several options to consider. Here are a few popular ones:\n\n**Project Management:**\n\n1. **Asana**: A highly recommended project management tool for B2B SaaS companies. It's user-friendly, customizable, and integrates well with other tools.\n2. **Trello**: Another popular project managemen""}, {""prompt"": ""Compare Top startups in Construction SaaS in United Kingdom (Jan, 2026) to its top alternatives."", ""answers"": 1, ""visible"": 1, ""sample"": ""Based on my knowledge cutoff in December 2023, I can provide you with an overview of top construction SaaS startups in the United Kingdom and their top alternatives. Please note that the landscape may have changed since my knowledge cutoff.\n\n**Top Construction SaaS Startups in the UK (January 2026):**\n\n1. **Preziyo**: A construction management platform that helps contractors manage projects, clien""}, {""prompt"": ""What does Top startups in Construction SaaS in United Kingdom (Jan, 2026) cost?"", ""answers"": 1, ""visible"": 1, ""sample"": ""I don't have real-time data, but I can provide some insights and statistics on construction SaaS startups in the UK.\n\nAccording to various reports and industry research, here are some examples of top construction SaaS startups in the UK:\n\n1. **Preziyo**: A construction project management platform that offers a range of tools, including project scheduling, issue tracking, and collaboration features""}, {""prompt"": ""Who is Top startups in Construction SaaS in United Kingdom (Jan, 2026) best for and what are the downsides?"", ""answers"": 1, ""visible"": 1, ""sample"": ""As of January 2026, here are some top startups in Construction SaaS in the United Kingdom, along with a brief overview of their features, target audience, and potential downsides:\n\n1. **Prezi** (founded in 2009, but gained popularity in 2020) \n   **Best for:** Small to medium-sized construction companies, especially those working on smaller projects. \n   **Features:** Virtual reality walkthroughs,""}]}",Your Construction SaaS Business is Visible in AI Assistants,"We asked 4 buyer questions across 1 AI model and found that Top startups in Construction SaaS in United Kingdom appeared in 3 of 4 answers (75%). Asana, Trello, and HubSpot CRM were mentioned instead. This suggests that your site is visible to AI assistants, but we can help you improve your agent-readiness. Want the full results? I'll send them over — no call needed.",2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK issue_opened
77f23c3404,eu_b2b_saas,Construction SaaS for Home Builders and Trade Contractors,https://ecisolutions.com,GR,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK
67f8ae0ed7,eu_b2b_saas,Construction Saas,https://buildops.com,HU,info@buildops.com,UK & Romanian B2B SaaS (seed to series B),audited,"{""asked"": 4, ""answers"": 4, ""visible_in"": 3, ""visibility_pct"": 75, ""competitors_named"": [""excluding 'Construction SaaS'"", ""in a comma-separated list:\n\nAsana"", ""Trello"", ""Monday.com"", ""Zendesk"", ""Freshdesk""], ""verdict"": ""visible"", ""per_prompt"": [{""prompt"": ""What is the best software for UK & Romanian B2B SaaS (seed to series B)?"", ""answers"": 1, ""visible"": 0, ""sample"": ""When it comes to B2B SaaS companies in the UK and Romania, there are several software options that can support their growth. Considering your seed to series B stage, I'd recommend exploring the following options:\n\n1. **Project Management:**\n\t* Asana (popular among UK and Romanian B2B SaaS companies) or Trello (with its Kanban boards and Gantt charts) for task management and team collaboration.\n\t* ""}, {""prompt"": ""Compare Construction Saas to its top alternatives."", ""answers"": 1, ""visible"": 1, ""sample"": ""Construction SaaS (Software as a Service) refers to cloud-based software solutions designed to manage and streamline construction projects, operations, and finances. Here's a comparison of popular Construction SaaS alternatives:\n\n**1. Procore**\nProcore is a leading Construction SaaS platform that offers a comprehensive suite of tools for project management, collaboration, and data management. Its ""}, {""prompt"": ""What does Construction Saas cost?"", ""answers"": 1, ""visible"": 1, ""sample"": ""The cost of Construction SaaS (Software as a Service) can vary widely depending on the specific solution, the size of the company, and the number of users. Here are some general estimates:\n\n1. **Project Management**: Companies like Procore, PlanGrid, and Buildertrend offer project management tools. Their pricing can range from $10 to $30 per user per month, depending on the level of features and s""}, {""prompt"": ""Who is Construction Saas best for and what are the downsides?"", ""answers"": 1, ""visible"": 1, ""sample"": ""Construction SaaS (Software as a Service) refers to cloud-based software solutions designed to support construction projects, teams, and operations. The best fit for Construction SaaS typically includes companies with the following characteristics:\n\n1. **Medium to large-sized construction projects**: Construction SaaS is often suited for projects with multiple stakeholders, teams, and locations. I""}]}",,,2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK
b430240935,eu_b2b_saas,‘Best SaaS Product for the Construction Industry’ Award,https://cloud-awards.com,,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK
297fdfd248,eu_b2b_saas,Once For All,https://onceforall.com,FR,hello@onceforall.com,UK & Romanian B2B SaaS (seed to series B),enriched,,,,2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK
03a74f03d1,eu_b2b_saas,SAAS Software for Construction Industry,https://maaserp.com,,,UK & Romanian B2B SaaS (seed to series B),no_email,,,,2026-08-15T14:04:57+00:00,,,via: SaaS tool for construction companies UK
